	station id	stationname	date	daytype	rides	year	month	day	week_day
844973	40350	UIC-Halsted	2003-06-11	W	3672	2003	6	11	Wed
845107	40350	UIC-Halsted	2011-10-15	A	2958	2011	10	15	Sat
845149	40350	UIC-Halsted	2011-06-18	A	1992	2011	6	18	Sat
845154	40350	UIC-Halsted	2015-10-21	W	8681	2015	10	21	Wed
845198	40350	UIC-Halsted	2011-09-01	W	8411	2011	9	1	Thu
845263	40350	UIC-Halsted	2007-03-08	W	5447	2007	3	8	Thu
845341	40350	UIC-Halsted	2007-05-15	W	2407	2007	5	15	Tue
845387	40350	UIC-Halsted	2010-11-04	W	7348	2010	11	4	Thu
845460	40350	UIC-Halsted	2005-05-05	W	4749	2005	5	5	Thu
845674	40350	UIC-Halsted	2004-08-25	W	7152	2004	8	25	Wed
845924	40350	UIC-Halsted	2002-04-22	W	5078	2002	4	22	Mon
845948	40350	UIC-Halsted	2010-02-04	W	6042	2010	2	4	Thu
845998	40350	UIC-Halsted	2016-06-05	U	1352	2016	6	5	Sun
846111	40350	UIC-Halsted	2006-09-01	W	6760	2006	9	1	Fri
846284	40350	UIC-Halsted	2004-05-21	W	2410	2004	5	21	Fri
846288	40350	UIC-Halsted	2013-05-02	W	6882	2013	5	2	Thu
846425	40350	UIC-Halsted	2008-12-24	W	1119	2008	12	24	Wed
846498	40350	UIC-Halsted	2016-11-01	W	8076	2016	11	1	Tue
846850	40350	UIC-Halsted	2005-11-02	W	7166	2005	11	2	Wed
846938	40350	UIC-Halsted	2003-02-15	A	1383	2003	2	15	Sat
847060	40350	UIC-Halsted	2010-01-23	A	1832	2010	1	23	Sat
847514	40350	UIC-Halsted	2016-07-08	W	3778	2016	7	8	Fri
847667	40350	UIC-Halsted	2002-02-18	W	4852	2002	2	18	Mon
847875	40350	UIC-Halsted	2014-12-07	U	1587	2014	12	7	Sun
847977	40350	UIC-Halsted	2007-02-20	W	5536	2007	2	20	Tue
848169	40350	UIC-Halsted	2014-07-28	W	3639	2014	7	28	Mon
848175	40350	UIC-Halsted	2009-03-23	W	2606	2009	3	23	Mon
848363	40350	UIC-Halsted	2006-01-31	W	6567	2006	1	31	Tue
848385	40350	UIC-Halsted	2015-10-20	W	8394	2015	10	20	Tue
848394	40350	UIC-Halsted	2016-09-19	W	8285	2016	9	19	Mon
848542	40350	UIC-Halsted	2001-11-19	W	5748	2001	11	19	Mon
848788	40350	UIC-Halsted	2004-05-09	U	889	2004	5	9	Sun
848932	40350	UIC-Halsted	2013-01-17	W	7337	2013	1	17	Thu
849218	40350	UIC-Halsted	2003-02-27	W	6163	2003	2	27	Thu
849283	40350	UIC-Halsted	2010-04-02	W	5406	2010	4	2	Fri
849531	40350	UIC-Halsted	2011-03-25	W	2970	2011	3	25	Fri
849675	40350	UIC-Halsted	2008-02-26	W	5603	2008	2	26	Tue
850314	40350	UIC-Halsted	2004-01-05	W	2325	2004	1	5	Mon
850354	40350	UIC-Halsted	2007-12-26	W	1116	2007	12	26	Wed
850739	40350	UIC-Halsted	2003-10-31	W	5932	2003	10	31	Fri
850826	40350	UIC-Halsted	2008-06-17	W	3688	2008	6	17	Tue
850859	40350	UIC-Halsted	2003-07-04	U	1127	2003	7	4	Fri
850948	40350	UIC-Halsted	2005-01-16	U	810	2005	1	16	Sun
851002	40350	UIC-Halsted	2013-02-15	W	6882	2013	2	15	Fri
851006	40350	UIC-Halsted	2004-01-28	W	6050	2004	1	28	Wed
851011	40350	UIC-Halsted	2017-02-22	W	7641	2017	2	22	Wed
851059	40350	UIC-Halsted	2008-02-27	W	5863	2008	2	27	Wed
851091	40350	UIC-Halsted	2016-02-22	W	7394	2016	2	22	Mon
851153	40350	UIC-Halsted	2003-06-19	W	3370	2003	6	19	Thu
851166	40350	UIC-Halsted	2015-07-23	W	3831	2015	7	23	Thu
851651	40350	UIC-Halsted	2001-02-07	W	4729	2001	2	7	Wed
852004	40350	UIC-Halsted	2005-08-30	W	7266	2005	8	30	Tue
852037	40350	UIC-Halsted	2004-08-01	U	1234	2004	8	1	Sun
852334	40350	UIC-Halsted	2013-05-04	A	2568	2013	5	4	Sat
852442	40350	UIC-Halsted	2005-12-24	A	683	2005	12	24	Sat
852474	40350	UIC-Halsted	2004-04-08	W	5727	2004	4	8	Thu
852848	40350	UIC-Halsted	2005-01-11	W	6189	2005	1	11	Tue
852943	40350	UIC-Halsted	2012-04-19	W	6778	2012	4	19	Thu
853123	40350	UIC-Halsted	2010-04-17	A	2157	2010	4	17	Sat
853431	40350	UIC-Halsted	2003-05-15	W	2551	2003	5	15	Thu
853463	40350	UIC-Halsted	2009-08-14	W	2454	2009	8	14	Fri
853499	40350	UIC-Halsted	2008-03-07	W	5351	2008	3	7	Fri
853565	40350	UIC-Halsted	2006-01-22	U	1026	2006	1	22	Sun
853582	40350	UIC-Halsted	2011-04-11	W	6651	2011	4	11	Mon
853587	40350	UIC-Halsted	2009-06-21	U	865	2009	6	21	Sun
853951	40350	UIC-Halsted	2016-10-12	W	8543	2016	10	12	Wed
854004	40350	UIC-Halsted	2013-10-06	U	1929	2013	10	6	Sun
854099	40350	UIC-Halsted	2005-05-31	W	3196	2005	5	31	Tue
854219	40350	UIC-Halsted	2015-12-02	W	7872	2015	12	2	Wed
854743	40350	UIC-Halsted	2008-09-20	A	2651	2008	9	20	Sat
855165	40350	UIC-Halsted	2011-01-06	W	2763	2011	1	6	Thu
855306	40350	UIC-Halsted	2007-05-20	U	736	2007	5	20	Sun
855413	40350	UIC-Halsted	2010-08-26	W	7498	2010	8	26	Thu
855648	40350	UIC-Halsted	2010-01-12	W	5953	2010	1	12	Tue
855711	40350	UIC-Halsted	2002-05-14	W	2498	2002	5	14	Tue
855787	40350	UIC-Halsted	2012-08-10	W	3058	2012	8	10	Fri
856233	40350	UIC-Halsted	2004-06-03	W	3350	2004	6	3	Thu
856540	40350	UIC-Halsted	2012-10-25	W	8183	2012	10	25	Thu
856610	40350	UIC-Halsted	2006-08-08	W	2613	2006	8	8	Tue
856645	40350	UIC-Halsted	2007-09-03	U	1138	2007	9	3	Mon
856765	40350	UIC-Halsted	2004-05-19	W	2393	2004	5	19	Wed
857241	40350	UIC-Halsted	2001-05-29	W	2807	2001	5	29	Tue
857283	40350	UIC-Halsted	2007-09-18	W	6620	2007	9	18	Tue
857702	40350	UIC-Halsted	2010-04-23	W	5483	2010	4	23	Fri
857864	40350	UIC-Halsted	2015-07-19	U	1428	2015	7	19	Sun
857886	40350	UIC-Halsted	2002-08-22	W	2909	2002	8	22	Thu
858147	40350	UIC-Halsted	2012-07-18	W	4324	2012	7	18	Wed
858365	40350	UIC-Halsted	2008-03-24	W	2351	2008	3	24	Mon
858664	40350	UIC-Halsted	2002-11-11	W	6367	2002	11	11	Mon
858896	40350	UIC-Halsted	2015-04-07	W	6401	2015	4	7	Tue
858994	40350	UIC-Halsted	2015-09-29	W	8378	2015	9	29	Tue
859060	40350	UIC-Halsted	2007-02-21	W	5681	2007	2	21	Wed
859217	40350	UIC-Halsted	2012-01-24	W	7299	2012	1	24	Tue
859299	40350	UIC-Halsted	2012-01-25	W	7557	2012	1	25	Wed
859455	40350	UIC-Halsted	2016-12-01	W	7575	2016	12	1	Thu
859566	40350	UIC-Halsted	2015-12-30	W	1884	2015	12	30	Wed
859576	40350	UIC-Halsted	2003-01-31	W	5841	2003	1	31	Fri
859596	40350	UIC-Halsted	2008-10-06	W	6740	2008	10	6	Mon
859714	40350	UIC-Halsted	2008-12-16	W	3095	2008	12	16	Tue
859798	40350	UIC-Halsted	2013-09-11	W	7273	2013	9	11	Wed
859840	40350	UIC-Halsted	2001-03-12	W	2047	2001	3	12	Mon
859842	40350	UIC-Halsted	2004-09-28	W	7030	2004	9	28	Tue
860081	40350	UIC-Halsted	2008-03-02	U	1180	2008	3	2	Sun
860176	40350	UIC-Halsted	2013-07-09	W	4175	2013	7	9	Tue
860243	40350	UIC-Halsted	2002-02-11	W	5421	2002	2	11	Mon
860253	40350	UIC-Halsted	2016-11-07	W	8332	2016	11	7	Mon
860258	40350	UIC-Halsted	2010-01-17	U	1049	2010	1	17	Sun
860481	40350	UIC-Halsted	2016-02-08	W	7370	2016	2	8	Mon
860589	40350	UIC-Halsted	2008-02-20	W	5647	2008	2	20	Wed
860756	40350	UIC-Halsted	2017-05-29	U	1054	2017	5	29	Mon
860793	40350	UIC-Halsted	2008-11-21	W	6226	2008	11	21	Fri
860832	40350	UIC-Halsted	2017-02-17	W	7150	2017	2	17	Fri
860864	40350	UIC-Halsted	2002-04-03	W	5410	2002	4	3	Wed
860881	40350	UIC-Halsted	2001-01-18	W	4803	2001	1	18	Thu
861008	40350	UIC-Halsted	2013-06-06	W	3825	2013	6	6	Thu
861246	40350	UIC-Halsted	2015-02-06	W	7106	2015	2	6	Fri
861366	40350	UIC-Halsted	2012-02-10	W	7144	2012	2	10	Fri
861371	40350	UIC-Halsted	2004-10-09	A	1917	2004	10	9	Sat
861749	40350	UIC-Halsted	2014-06-19	W	4021	2014	6	19	Thu
861846	40350	UIC-Halsted	2007-02-08	W	5402	2007	2	8	Thu
861859	40350	UIC-Halsted	2005-06-18	A	1663	2005	6	18	Sat
861871	40350	UIC-Halsted	2013-09-05	W	7657	2013	9	5	Thu
862370	40350	UIC-Halsted	2017-02-05	U	1379	2017	2	5	Sun
862409	40350	UIC-Halsted	2006-08-14	W	2336	2006	8	14	Mon
862410	40350	UIC-Halsted	2017-04-25	W	6933	2017	4	25	Tue
862531	40350	UIC-Halsted	2010-11-15	W	6897	2010	11	15	Mon
862586	40350	UIC-Halsted	2015-10-12	W	8088	2015	10	12	Mon
862895	40350	UIC-Halsted	2001-03-25	U	729	2001	3	25	Sun
862920	40350	UIC-Halsted	2014-06-14	A	1958	2014	6	14	Sat
862983	40350	UIC-Halsted	2009-11-01	U	563	2009	11	1	Sun
863510	40350	UIC-Halsted	2011-08-17	W	4038	2011	8	17	Wed
863599	40350	UIC-Halsted	2008-03-16	U	1185	2008	3	16	Sun
863807	40350	UIC-Halsted	2003-01-01	U	803	2003	1	1	Wed
863825	40350	UIC-Halsted	2006-05-15	W	2830	2006	5	15	Mon
863891	40350	UIC-Halsted	2008-11-16	U	1277	2008	11	16	Sun
864279	40350	UIC-Halsted	2008-11-28	W	1214	2008	11	28	Fri
864352	40350	UIC-Halsted	2007-01-10	W	2574	2007	1	10	Wed
864740	40350	UIC-Halsted	2010-02-14	U	1232	2010	2	14	Sun
865293	40350	UIC-Halsted	2002-10-28	W	6765	2002	10	28	Mon
865679	40350	UIC-Halsted	2006-07-28	W	2555	2006	7	28	Fri
865700	40350	UIC-Halsted	2001-03-23	W	4030	2001	3	23	Fri
865725	40350	UIC-Halsted	2007-08-03	W	2288	2007	8	3	Fri
865777	40350	UIC-Halsted	2017-04-15	A	2097	2017	4	15	Sat
866184	40350	UIC-Halsted	2014-05-17	A	1740	2014	5	17	Sat
866210	40350	UIC-Halsted	2006-06-02	W	3503	2006	6	2	Fri
866368	40350	UIC-Halsted	2013-11-14	W	8072	2013	11	14	Thu
866415	40350	UIC-Halsted	2009-02-02	W	5838	2009	2	2	Mon
866693	40350	UIC-Halsted	2002-09-02	U	972	2002	9	2	Mon
867404	40350	UIC-Halsted	2011-04-07	W	6843	2011	4	7	Thu
867723	40350	UIC-Halsted	2003-10-03	W	6494	2003	10	3	Fri
867856	40350	UIC-Halsted	2004-10-31	U	1055	2004	10	31	Sun
868247	40350	UIC-Halsted	2015-01-25	U	1253	2015	1	25	Sun
868259	40350	UIC-Halsted	2001-02-18	U	596	2001	2	18	Sun
868307	40350	UIC-Halsted	2010-12-01	W	6863	2010	12	1	Wed
868358	40350	UIC-Halsted	2016-10-25	W	8161	2016	10	25	Tue
868452	40350	UIC-Halsted	2014-07-07	W	3829	2014	7	7	Mon
868601	40350	UIC-Halsted	2017-09-30	A	2501	2017	9	30	Sat
868955	40350	UIC-Halsted	2011-10-13	W	8011	2011	10	13	Thu
868997	40350	UIC-Halsted	2003-09-15	W	7079	2003	9	15	Mon
869376	40350	UIC-Halsted	2013-03-27	W	3230	2013	3	27	Wed
869514	40350	UIC-Halsted	2003-06-17	W	3541	2003	6	17	Tue
869706	40350	UIC-Halsted	2005-11-23	W	5857	2005	11	23	Wed
869777	40350	UIC-Halsted	2002-01-21	W	1683	2002	1	21	Mon
870236	40350	UIC-Halsted	2007-10-29	W	6006	2007	10	29	Mon
870607	40350	UIC-Halsted	2002-08-13	W	2490	2002	8	13	Tue
870654	40350	UIC-Halsted	2015-02-18	W	6662	2015	2	18	Wed
870660	40350	UIC-Halsted	2001-04-01	U	659	2001	4	1	Sun
870661	40350	UIC-Halsted	2010-07-13	W	3506	2010	7	13	Tue
870662	40350	UIC-Halsted	2003-10-21	W	7116	2003	10	21	Tue
870827	40350	UIC-Halsted	2013-03-09	A	2734	2013	3	9	Sat
871134	40350	UIC-Halsted	2014-07-05	A	1322	2014	7	5	Sat
871210	40350	UIC-Halsted	2007-09-30	U	1155	2007	9	30	Sun
871298	40350	UIC-Halsted	2005-03-14	W	5552	2005	3	14	Mon
871589	40350	UIC-Halsted	2007-01-11	W	2542	2007	1	11	Thu
871611	40350	UIC-Halsted	2013-03-20	W	7289	2013	3	20	Wed
871812	40350	UIC-Halsted	2013-07-25	W	4276	2013	7	25	Thu
871890	40350	UIC-Halsted	2011-07-09	A	1826	2011	7	9	Sat
872158	40350	UIC-Halsted	2002-11-04	W	6727	2002	11	4	Mon
872430	40350	UIC-Halsted	2012-11-10	A	3059	2012	11	10	Sat
872535	40350	UIC-Halsted	2017-10-16	W	8303	2017	10	16	Mon
872724	40350	UIC-Halsted	2011-01-03	W	2303	2011	1	3	Mon
872811	40350	UIC-Halsted	2004-11-23	W	6563	2004	11	23	Tue
872854	40350	UIC-Halsted	2014-07-25	W	3805	2014	7	25	Fri
873132	40350	UIC-Halsted	2006-06-28	W	3699	2006	6	28	Wed
873213	40350	UIC-Halsted	2014-06-01	U	1438	2014	6	1	Sun
873355	40350	UIC-Halsted	2015-01-09	W	2493	2015	1	9	Fri
873379	40350	UIC-Halsted	2002-04-10	W	5467	2002	4	10	Wed
873492	40350	UIC-Halsted	2012-02-06	W	7103	2012	2	6	Mon
873507	40350	UIC-Halsted	2009-12-29	W	1456	2009	12	29	Tue
873531	40350	UIC-Halsted	2006-09-28	W	6621	2006	9	28	Thu
873649	40350	UIC-Halsted	2015-12-06	U	1703	2015	12	6	Sun
873769	40350	UIC-Halsted	2011-12-01	W	7461	2011	12	1	Thu
873853	40350	UIC-Halsted	2016-12-09	W	5364	2016	12	9	Fri
874150	40350	UIC-Halsted	2010-07-20	W	3584	2010	7	20	Tue
874194	40350	UIC-Halsted	2002-01-30	W	5983	2002	1	30	Wed
874218	40350	UIC-Halsted	2008-04-17	W	5781	2008	4	17	Thu
874322	40350	UIC-Halsted	2009-12-26	A	562	2009	12	26	Sat
874334	40350	UIC-Halsted	2012-10-03	W	8281	2012	10	3	Wed
874388	40350	UIC-Halsted	2015-06-19	W	3600	2015	6	19	Fri
874899	40350	UIC-Halsted	2007-01-09	W	2463	2007	1	9	Tue
874976	40350	UIC-Halsted	2004-09-22	W	6967	2004	9	22	Wed
875257	40350	UIC-Halsted	2015-04-27	W	6420	2015	4	27	Mon
875414	40350	UIC-Halsted	2007-05-07	W	3804	2007	5	7	Mon
875601	40350	UIC-Halsted	2001-03-19	W	4352	2001	3	19	Mon
875764	40350	UIC-Halsted	2011-01-17	W	2047	2011	1	17	Mon
875851	40350	UIC-Halsted	2007-02-14	W	5222	2007	2	14	Wed
876063	40350	UIC-Halsted	2004-07-19	W	3396	2004	7	19	Mon
876112	40350	UIC-Halsted	2010-12-25	U	437	2010	12	25	Sat
876369	40350	UIC-Halsted	2015-02-25	W	6957	2015	2	25	Wed
876398	40350	UIC-Halsted	2016-11-02	W	8805	2016	11	2	Wed
876667	40350	UIC-Halsted	2010-03-12	W	5692	2010	3	12	Fri
876807	40350	UIC-Halsted	2012-03-25	U	1744	2012	3	25	Sun
876852	40350	UIC-Halsted	2002-12-12	W	5042	2002	12	12	Thu
876884	40350	UIC-Halsted	2002-06-01	A	1211	2002	6	1	Sat
877116	40350	UIC-Halsted	2012-01-31	W	7404	2012	1	31	Tue
877136	40350	UIC-Halsted	2014-10-04	A	2403	2014	10	4	Sat
877164	40350	UIC-Halsted	2008-01-16	W	5803	2008	1	16	Wed
877200	40350	UIC-Halsted	2003-08-21	W	3264	2003	8	21	Thu
877298	40350	UIC-Halsted	2016-12-31	A	1246	2016	12	31	Sat
877362	40350	UIC-Halsted	2016-04-17	U	2123	2016	4	17	Sun
877534	40350	UIC-Halsted	2015-08-10	W	2822	2015	8	10	Mon
877556	40350	UIC-Halsted	2004-10-03	U	1072	2004	10	3	Sun
877770	40350	UIC-Halsted	2015-10-25	U	1754	2015	10	25	Sun
877809	40350	UIC-Halsted	2009-08-15	A	1264	2009	8	15	Sat
877865	40350	UIC-Halsted	2012-08-12	U	1231	2012	8	12	Sun
877917	40350	UIC-Halsted	2008-05-16	W	2900	2008	5	16	Fri
878278	40350	UIC-Halsted	2001-02-19	W	3916	2001	2	19	Mon
878520	40350	UIC-Halsted	2014-10-14	W	7945	2014	10	14	Tue
878579	40350	UIC-Halsted	2008-10-02	W	6988	2008	10	2	Thu
878620	40350	UIC-Halsted	2015-01-31	A	2246	2015	1	31	Sat
878780	40350	UIC-Halsted	2012-05-22	W	3677	2012	5	22	Tue
879317	40350	UIC-Halsted	2004-12-18	A	1048	2004	12	18	Sat
879325	40350	UIC-Halsted	2007-01-13	A	1167	2007	1	13	Sat
879388	40350	UIC-Halsted	2006-12-15	W	4039	2006	12	15	Fri
879389	40350	UIC-Halsted	2015-04-15	W	7091	2015	4	15	Wed
879441	40350	UIC-Halsted	2001-05-24	W	2270	2001	5	24	Thu
879614	40350	UIC-Halsted	2002-10-01	W	7224	2002	10	1	Tue
879764	40350	UIC-Halsted	2005-02-08	W	6035	2005	2	8	Tue
879800	40350	UIC-Halsted	2004-02-25	W	6198	2004	2	25	Wed
879901	40350	UIC-Halsted	2004-02-16	W	5389	2004	2	16	Mon
880134	40350	UIC-Halsted	2001-01-15	W	1305	2001	1	15	Mon
880352	40350	UIC-Halsted	2007-05-12	A	1452	2007	5	12	Sat
880500	40350	UIC-Halsted	2006-06-07	W	3749	2006	6	7	Wed
880615	40350	UIC-Halsted	2007-07-09	W	3164	2007	7	9	Mon
881461	40350	UIC-Halsted	2008-07-11	W	3563	2008	7	11	Fri
881486	40350	UIC-Halsted	2013-11-04	W	8091	2013	11	4	Mon
881498	40350	UIC-Halsted	2003-10-26	U	1007	2003	10	26	Sun
881824	40350	UIC-Halsted	2011-12-13	W	3538	2011	12	13	Tue
881991	40350	UIC-Halsted	2010-09-11	A	2619	2010	9	11	Sat
882098	40350	UIC-Halsted	2015-09-17	W	8525	2015	9	17	Thu
882099	40350	UIC-Halsted	2012-01-17	W	7537	2012	1	17	Tue
882137	40350	UIC-Halsted	2014-04-21	W	6646	2014	4	21	Mon
882391	40350	UIC-Halsted	2002-08-29	W	6332	2002	8	29	Thu
882412	40350	UIC-Halsted	2016-03-30	W	7318	2016	3	30	Wed
882438	40350	UIC-Halsted	2010-04-10	A	2215	2010	4	10	Sat
882445	40350	UIC-Halsted	2003-05-26	U	671	2003	5	26	Mon
882482	40350	UIC-Halsted	2004-09-04	A	1560	2004	9	4	Sat
882598	40350	UIC-Halsted	2013-10-26	A	2756	2013	10	26	Sat
882878	40350	UIC-Halsted	2016-10-30	U	2258	2016	10	30	Sun
883333	40350	UIC-Halsted	2007-01-24	W	5978	2007	1	24	Wed
883504	40350	UIC-Halsted	2004-10-28	W	6662	2004	10	28	Thu
883506	40350	UIC-Halsted	2001-03-09	W	3920	2001	3	9	Fri
883645	40350	UIC-Halsted	2017-04-08	A	2468	2017	4	8	Sat
883652	40350	UIC-Halsted	2016-05-07	A	2052	2016	5	7	Sat
883803	40350	UIC-Halsted	2016-12-05	W	5737	2016	12	5	Mon
883850	40350	UIC-Halsted	2005-07-05	W	3455	2005	7	5	Tue
883971	40350	UIC-Halsted	2016-06-29	W	3968	2016	6	29	Wed
884102	40350	UIC-Halsted	2012-04-27	W	6721	2012	4	27	Fri
884250	40350	UIC-Halsted	2010-09-27	W	6997	2010	9	27	Mon
884370	40350	UIC-Halsted	2016-12-03	A	2174	2016	12	3	Sat
884784	40350	UIC-Halsted	2004-10-21	W	6777	2004	10	21	Thu
884851	40350	UIC-Halsted	2012-07-17	W	3958	2012	7	17	Tue
884884	40350	UIC-Halsted	2004-02-19	W	5892	2004	2	19	Thu
884948	40350	UIC-Halsted	2012-02-25	A	2363	2012	2	25	Sat
885093	40350	UIC-Halsted	2001-10-31	W	6066	2001	10	31	Wed
885164	40350	UIC-Halsted	2008-11-18	W	6581	2008	11	18	Tue
885235	40350	UIC-Halsted	2010-02-20	A	1895	2010	2	20	Sat
885245	40350	UIC-Halsted	2005-01-17	W	1600	2005	1	17	Mon
885582	40350	UIC-Halsted	2004-11-28	U	864	2004	11	28	Sun
885908	40350	UIC-Halsted	2001-07-09	W	3062	2001	7	9	Mon
885994	40350	UIC-Halsted	2007-05-29	W	3086	2007	5	29	Tue
886060	40350	UIC-Halsted	2013-04-19	W	6650	2013	4	19	Fri
886426	40350	UIC-Halsted	2005-05-13	W	2431	2005	5	13	Fri
886427	40350	UIC-Halsted	2009-03-21	A	1755	2009	3	21	Sat
886683	40350	UIC-Halsted	2007-02-06	W	5189	2007	2	6	Tue
886737	40350	UIC-Halsted	2005-08-06	A	1182	2005	8	6	Sat
886855	40350	UIC-Halsted	2014-01-11	A	1918	2014	1	11	Sat
886953	40350	UIC-Halsted	2012-01-13	W	6965	2012	1	13	Fri
887043	40350	UIC-Halsted	2003-09-14	U	1036	2003	9	14	Sun
887173	40350	UIC-Halsted	2004-04-16	W	5701	2004	4	16	Fri
887235	40350	UIC-Halsted	2017-11-11	A	2699	2017	11	11	Sat
887280	40350	UIC-Halsted	2012-10-20	A	2983	2012	10	20	Sat
887478	40350	UIC-Halsted	2009-01-16	W	4916	2009	1	16	Fri
887733	40350	UIC-Halsted	2004-10-23	A	1572	2004	10	23	Sat
888368	40350	UIC-Halsted	2011-09-27	W	7567	2011	9	27	Tue
888369	40350	UIC-Halsted	2004-05-23	U	713	2004	5	23	Sun
888473	40350	UIC-Halsted	2004-03-17	W	5838	2004	3	17	Wed
888584	40350	UIC-Halsted	2008-12-08	W	4705	2008	12	8	Mon
888601	40350	UIC-Halsted	2010-01-01	U	672	2010	1	1	Fri
888664	40350	UIC-Halsted	2011-07-27	W	4107	2011	7	27	Wed
888809	40350	UIC-Halsted	2003-07-20	U	797	2003	7	20	Sun
888820	40350	UIC-Halsted	2015-03-05	W	6743	2015	3	5	Thu
889067	40350	UIC-Halsted	2010-04-25	U	1179	2010	4	25	Sun
889157	40350	UIC-Halsted	2010-04-26	W	5378	2010	4	26	Mon
889302	40350	UIC-Halsted	2011-01-22	A	2009	2011	1	22	Sat
889510	40350	UIC-Halsted	2017-10-06	W	8395	2017	10	6	Fri
889619	40350	UIC-Halsted	2009-05-22	W	2731	2009	5	22	Fri
889622	40350	UIC-Halsted	2003-10-08	W	7497	2003	10	8	Wed
889660	40350	UIC-Halsted	2004-07-14	W	3800	2004	7	14	Wed
889722	40350	UIC-Halsted	2015-08-11	W	2959	2015	8	11	Tue
889834	40350	UIC-Halsted	2016-01-16	A	2043	2016	1	16	Sat
890024	40350	UIC-Halsted	2014-02-09	U	1654	2014	2	9	Sun
890031	40350	UIC-Halsted	2005-11-28	W	6181	2005	11	28	Mon
890075	40350	UIC-Halsted	2008-08-25	W	6540	2008	8	25	Mon
890478	40350	UIC-Halsted	2010-10-02	A	2564	2010	10	2	Sat
890678	40350	UIC-Halsted	2001-09-07	W	6061	2001	9	7	Fri
890911	40350	UIC-Halsted	2008-10-10	W	6866	2008	10	10	Fri
891062	40350	UIC-Halsted	2015-08-24	W	8240	2015	8	24	Mon
891076	40350	UIC-Halsted	2012-08-19	U	1451	2012	8	19	Sun
891310	40350	UIC-Halsted	2011-08-07	U	1522	2011	8	7	Sun
891323	40350	UIC-Halsted	2013-07-22	W	4292	2013	7	22	Mon
891326	40350	UIC-Halsted	2010-10-01	W	7218	2010	10	1	Fri
891346	40350	UIC-Halsted	2010-02-09	W	6030	2010	2	9	Tue
891663	40350	UIC-Halsted	2008-11-04	W	7283	2008	11	4	Tue
891791	40350	UIC-Halsted	2014-07-31	W	3744	2014	7	31	Thu
891928	40350	UIC-Halsted	2003-03-16	U	943	2003	3	16	Sun
891993	40350	UIC-Halsted	2007-01-22	W	5658	2007	1	22	Mon
892050	40350	UIC-Halsted	2008-08-12	W	2649	2008	8	12	Tue
892082	40350	UIC-Halsted	2014-04-04	W	6996	2014	4	4	Fri
892232	40350	UIC-Halsted	2012-01-18	W	7536	2012	1	18	Wed
892625	40350	UIC-Halsted	2001-06-10	U	632	2001	6	10	Sun
892760	40350	UIC-Halsted	2003-12-14	U	698	2003	12	14	Sun
892926	40350	UIC-Halsted	2015-08-21	W	4693	2015	8	21	Fri
893309	40350	UIC-Halsted	2006-04-09	U	1254	2006	4	9	Sun
893332	40350	UIC-Halsted	2011-03-09	W	6993	2011	3	9	Wed
893451	40350	UIC-Halsted	2007-04-21	A	1701	2007	4	21	Sat
893535	40350	UIC-Halsted	2007-06-15	W	3210	2007	6	15	Fri
893577	40350	UIC-Halsted	2002-04-15	W	5510	2002	4	15	Mon
893716	40350	UIC-Halsted	2013-12-20	W	3070	2013	12	20	Fri
893816	40350	UIC-Halsted	2001-08-02	W	2015	2001	8	2	Thu
893864	40350	UIC-Halsted	2006-04-03	W	5949	2006	4	3	Mon
893926	40350	UIC-Halsted	2006-06-20	W	3873	2006	6	20	Tue
894003	40350	UIC-Halsted	2010-02-26	W	5608	2010	2	26	Fri
894049	40350	UIC-Halsted	2007-02-22	W	5600	2007	2	22	Thu
894173	40350	UIC-Halsted	2013-04-27	A	2502	2013	4	27	Sat
894246	40350	UIC-Halsted	2016-01-29	W	7441	2016	1	29	Fri
894500	40350	UIC-Halsted	2011-12-05	W	5859	2011	12	5	Mon
895160	40350	UIC-Halsted	2012-06-07	W	3917	2012	6	7	Thu
895426	40350	UIC-Halsted	2011-06-26	U	1821	2011	6	26	Sun
895485	40350	UIC-Halsted	2003-04-20	U	765	2003	4	20	Sun
895529	40350	UIC-Halsted	2009-09-22	W	6773	2009	9	22	Tue
895701	40350	UIC-Halsted	2012-09-08	A	3157	2012	9	8	Sat
895825	40350	UIC-Halsted	2012-11-29	W	7592	2012	11	29	Thu
895879	40350	UIC-Halsted	2015-07-08	W	3989	2015	7	8	Wed
895891	40350	UIC-Halsted	2005-04-30	A	1558	2005	4	30	Sat
895980	40350	UIC-Halsted	2007-11-24	A	929	2007	11	24	Sat
896031	40350	UIC-Halsted	2004-07-22	W	3255	2004	7	22	Thu
896410	40350	UIC-Halsted	2009-02-05	W	6061	2009	2	5	Thu
896925	40350	UIC-Halsted	2011-10-29	A	3023	2011	10	29	Sat
897258	40350	UIC-Halsted	2004-02-13	W	5498	2004	2	13	Fri
897433	40350	UIC-Halsted	2009-06-26	W	3199	2009	6	26	Fri
897572	40350	UIC-Halsted	2004-02-21	A	1524	2004	2	21	Sat
897617	40350	UIC-Halsted	2008-08-27	W	6963	2008	8	27	Wed
897704	40350	UIC-Halsted	2001-08-06	W	2406	2001	8	6	Mon
897720	40350	UIC-Halsted	2001-07-30	W	2492	2001	7	30	Mon
897771	40350	UIC-Halsted	2009-09-28	W	6043	2009	9	28	Mon
897776	40350	UIC-Halsted	2016-04-23	A	2229	2016	4	23	Sat
897908	40350	UIC-Halsted	2010-01-07	W	2679	2010	1	7	Thu
